2.000876034,S60-D0-C0,1,55152525,,INST_SPEC,1203490220,60.00,,
2.000876034,S60-D0-C0,1,10632513,,BR_RETIRED,1200154590,59.00,,
2.000876034,S60-D0-C0,1,273905,,BR_MIS_PRED_RETIRED,800072140,39.00,,
2.000876034,S60-D0-C1,1,5620035340,,instructions,803123559,40.00,1.15,insn per cycle
2.000876034,S60-D0-C1,1,4886178614,,cycles,1203302891,60.00,,
2.000876034,S60-D0-C1,1,6098641730,,INST_SPEC,1203178575,60.00,,
2.000876034,S60-D0-C1,1,256059907,,BR_RETIRED,1200194132,59.00,,
2.000876034,S60-D0-C1,1,7881155,,BR_MIS_PRED_RETIRED,800077643,39.00,,
2.000876034,S60-D0-C2,1,37390925,,instructions,802801128,40.00,0.32,insn per cycle
2.000876034,S60-D0-C2,1,115681086,,cycles,1202995676,60.00,,
2.000876034,S60-D0-C2,1,23962664,,INST_SPEC,1202876670,60.00,,
2.000876034,S60-D0-C2,1,7816503,,BR_RETIRED,1200217765,59.00,,
2.000876034,S60-D0-C2,1,272871,,BR_MIS_PRED_RETIRED,800081653,39.00,,
2.000876034,S60-D0-C3,1,32330255,,instructions,802433134,40.00,0.30,insn per cycle
2.000876034,S60-D0-C3,1,106544582,,cycles,1202675505,60.00,,
2.000876034,S60-D0-C3,1,10823390,,INST_SPEC,1202568658,60.00,,
2.000876034,S60-D0-C3,1,2336089,,BR_RETIRED,1200287880,59.00,,
2.000876034,S60-D0-C3,1,197689,,BR_MIS_PRED_RETIRED,800089226,39.00,,
2.000876034,S60-D0-C4,1,37772291,,instructions,802120687,40.00,0.33,insn per cycle
2.000876034,S60-D0-C4,1,113108054,,cycles,1202383480,60.00,,
2.000876034,S60-D0-C4,1,36852434,,INST_SPEC,1202266351,60.00,,
2.000876034,S60-D0-C4,1,3952769,,BR_RETIRED,1200288303,59.00,,
2.000876034,S60-D0-C4,1,124199,,BR_MIS_PRED_RETIRED,800088601,39.00,,
2.000876034,S60-D0-C5,1,38710981,,instructions,801753522,40.00,0.33,insn per cycle
2.000876034,S60-D0-C5,1,116807906,,cycles,1202103310,60.00,,
2.000876034,S60-D0-C5,1,52489659,,INST_SPEC,1201982083,60.00,,
2.000876034,S60-D0-C5,1,9031377,,BR_RETIRED,1200352182,59.00,,
2.000876034,S60-D0-C5,1,267839,,BR_MIS_PRED_RETIRED,800070944,39.00,,
2.000876034,S60-D0-C6,1,53425555,,instructions,801394995,40.00,0.41,insn per cycle
2.000876034,S60-D0-C6,1,129450621,,cycles,1201786182,60.00,,
2.000876034,S60-D0-C6,1,47416844,,INST_SPEC,1201670838,60.00,,
2.000876034,S60-D0-C6,1,5711438,,BR_RETIRED,1200407398,59.00,,
2.000876034,S60-D0-C6,1,231420,,BR_MIS_PRED_RETIRED,800070140,39.00,,
2.000876034,S60-D0-C7,1,21523632,,instructions,801030669,40.00,0.20,insn per cycle
2.000876034,S60-D0-C7,1,109235583,,cycles,1201463033,60.00,,
2.000876034,S60-D0-C7,1,30631063,,INST_SPEC,1201365444,60.00,,
2.000876034,S60-D0-C7,1,5213965,,BR_RETIRED,1200455097,59.00,,
2.000876034,S60-D0-C7,1,149388,,BR_MIS_PRED_RETIRED,800064946,39.00,,
4.003655401,S60-D0-C0,1,71343536,,instructions,800077771,39.00,0.48,insn per cycle
4.003655401,S60-D0-C0,1,148500864,,cycles,1202883911,60.00,,
4.003655401,S60-D0-C0,1,93854205,,INST_SPEC,1202771790,60.00,,
4.003655401,S60-D0-C0,1,11650226,,BR_RETIRED,1202765016,60.00,,
4.003655401,S60-D0-C0,1,193069,,BR_MIS_PRED_RETIRED,800070997,39.00,,
4.003655401,S60-D0-C1,1,8302643031,,instructions,800040892,39.00,1.70,insn per cycle
4.003655401,S60-D0-C1,1,4874890696,,cycles,1202858819,60.00,,
4.003655401,S60-D0-C1,1,10419397957,,INST_SPEC,1202764352,60.00,,
4.003655401,S60-D0-C1,1,1238549147,,BR_RETIRED,1202811150,60.00,,
4.003655401,S60-D0-C1,1,41389829,,BR_MIS_PRED_RETIRED,800086936,39.00,,
4.003655401,S60-D0-C2,1,59866541,,instructions,800075298,39.00,0.51,insn per cycle
4.003655401,S60-D0-C2,1,117947188,,cycles,1202880100,60.00,,
4.003655401,S60-D0-C2,1,54420756,,INST_SPEC,1202765578,60.00,,
4.003655401,S60-D0-C2,1,4124117,,BR_RETIRED,1202777327,60.00,,
4.003655401,S60-D0-C2,1,133017,,BR_MIS_PRED_RETIRED,800087145,39.00,,
4.003655401,S60-D0-C3,1,20252028,,instructions,800103993,39.00,0.21,insn per cycle
4.003655401,S60-D0-C3,1,95826354,,cycles,1202891547,60.00,,
4.003655401,S60-D0-C3,1,40262974,,INST_SPEC,1202798018,60.00,,
4.003655401,S60-D0-C3,1,3983418,,BR_RETIRED,1202747664,60.00,,
4.003655401,S60-D0-C3,1,9490,,BR_MIS_PRED_RETIRED,800053786,39.00,,
4.003655401,S60-D0-C4,1,33309394,,instructions,800084964,39.00,0.33,insn per cycle
4.003655401,S60-D0-C4,1,100533347,,cycles,1202880601,60.00,,
4.003655401,S60-D0-C4,1,33217982,,INST_SPEC,1202776860,60.00,,
4.003655401,S60-D0-C4,1,3741598,,BR_RETIRED,1202765134,60.00,,
4.003655401,S60-D0-C4,1,86412,,BR_MIS_PRED_RETIRED,800073114,39.00,,
4.003655401,S60-D0-C5,1,54893968,,instructions,800096600,39.00,0.44,insn per cycle
4.003655401,S60-D0-C5,1,124026670,,cycles,1202902253,60.00,,
4.003655401,S60-D0-C5,1,53548575,,INST_SPEC,1202774506,60.00,,
4.003655401,S60-D0-C5,1,6936085,,BR_RETIRED,1202753719,60.00,,
4.003655401,S60-D0-C5,1,125171,,BR_MIS_PRED_RETIRED,800076108,39.00,,
4.003655401,S60-D0-C6,1,36496930,,instructions,800088836,39.00,0.32,insn per cycle
4.003655401,S60-D0-C6,1,112446558,,cycles,1202896426,60.00,,
4.003655401,S60-D0-C6,1,42656345,,INST_SPEC,1202782301,60.00,,
4.003655401,S60-D0-C6,1,5377661,,BR_RETIRED,1202769114,60.00,,
4.003655401,S60-D0-C6,1,127292,,BR_MIS_PRED_RETIRED,800075041,39.00,,
4.003655401,S60-D0-C7,1,17474502,,instructions,800074503,39.00,0.17,insn per cycle
4.003655401,S60-D0-C7,1,102108758,,cycles,1202894226,60.00,,
4.003655401,S60-D0-C7,1,29442553,,INST_SPEC,1202809754,60.00,,
4.003655401,S60-D0-C7,1,6936110,,BR_RETIRED,1202784070,60.00,,
4.003655401,S60-D0-C7,1,155737,,BR_MIS_PRED_RETIRED,800048836,39.00,,
6.004858671,S60-D0-C0,1,37182180,,instructions,800047288,39.00,0.37,insn per cycle
6.004858671,S60-D0-C0,1,101397717,,cycles,1201131180,60.00,,
6.004858671,S60-D0-C0,1,58688896,,INST_SPEC,1201172645,60.00,,
6.004858671,S60-D0-C0,1,11149989,,BR_RETIRED,1201192922,60.00,,
6.004858671,S60-D0-C0,1,275302,,BR_MIS_PRED_RETIRED,800065858,39.00,,
6.004858671,S60-D0-C1,1,7662426318,,instructions,800039932,39.00,1.57,insn per cycle
6.004858671,S60-D0-C1,1,4875209280,,cycles,1201094477,60.00,,
6.004858671,S60-D0-C1,1,9106629823,,INST_SPEC,1201135992,60.00,,
6.004858671,S60-D0-C1,1,1032042470,,BR_RETIRED,1201190900,60.00,,
6.004858671,S60-D0-C1,1,33592629,,BR_MIS_PRED_RETIRED,800093904,39.00,,
6.004858671,S60-D0-C2,1,23405470,,instructions,800064942,39.00,0.29,insn per cycle
6.004858671,S60-D0-C2,1,80559685,,cycles,1201045388,60.00,,
6.004858671,S60-D0-C2,1,51138958,,INST_SPEC,1201170828,60.00,,
6.004858671,S60-D0-C2,1,8430339,,BR_RETIRED,1201162837,60.00,,
6.004858671,S60-D0-C2,1,149984,,BR_MIS_PRED_RETIRED,800055795,39.00,,
6.004858671,S60-D0-C3,1,12192546,,instructions,800046832,39.00,0.18,insn per cycle
6.004858671,S60-D0-C3,1,68429733,,cycles,1200976455,60.00,,
6.004858671,S60-D0-C3,1,16616978,,INST_SPEC,1201179323,60.00,,
6.004858671,S60-D0-C3,1,4598442,,BR_RETIRED,1201178256,60.00,,
6.004858671,S60-D0-C3,1,160426,,BR_MIS_PRED_RETIRED,800044772,39.00,,
6.004858671,S60-D0-C4,1,24798791,,instructions,800047250,39.00,0.31,insn per cycle
6.004858671,S60-D0-C4,1,78960093,,cycles,1200935920,60.00,,
6.004858671,S60-D0-C4,1,22494216,,INST_SPEC,1201153164,60.00,,
6.004858671,S60-D0-C4,1,3802363,,BR_RETIRED,1201178848,60.00,,
6.004858671,S60-D0-C4,1,122769,,BR_MIS_PRED_RETIRED,800072491,39.00,,
6.004858671,S60-D0-C5,1,44890940,,instructions,800069061,39.00,0.45,insn per cycle
6.004858671,S60-D0-C5,1,100423481,,cycles,1200916370,60.00,,
6.004858671,S60-D0-C5,1,71954300,,INST_SPEC,1201165975,60.00,,
6.004858671,S60-D0-C5,1,10115525,,BR_RETIRED,1201153935,60.00,,
6.004858671,S60-D0-C5,1,179226,,BR_MIS_PRED_RETIRED,800055971,39.00,,
6.004858671,S60-D0-C6,1,24561925,,instructions,800043843,39.00,0.29,insn per cycle
6.004858671,S60-D0-C6,1,84521262,,cycles,1200843064,60.00,,
6.004858671,S60-D0-C6,1,18273790,,INST_SPEC,1201140611,60.00,,
6.004858671,S60-D0-C6,1,5207376,,BR_RETIRED,1201174657,60.00,,
6.004858671,S60-D0-C6,1,225467,,BR_MIS_PRED_RETIRED,800077684,39.00,,
6.004858671,S60-D0-C7,1,21661538,,instructions,800038886,39.00,0.27,insn per cycle
6.004858671,S60-D0-C7,1,79356877,,cycles,1200824084,60.00,,
6.004858671,S60-D0-C7,1,27169477,,INST_SPEC,1201153070,60.00,,
6.004858671,S60-D0-C7,1,5907686,,BR_RETIRED,1201177218,60.00,,
6.004858671,S60-D0-C7,1,192161,,BR_MIS_PRED_RETIRED,800062262,39.00,,
8.007356208,S60-D0-C0,1,55852919,,instructions,800074914,39.00,0.46,insn per cycle
8.007356208,S60-D0-C0,1,120368006,,cycles,1200063764,59.00,,
8.007356208,S60-D0-C0,1,39461891,,INST_SPEC,1202456014,60.00,,
8.007356208,S60-D0-C0,1,6923266,,BR_RETIRED,1202477797,60.00,,
8.007356208,S60-D0-C0,1,240182,,BR_MIS_PRED_RETIRED,800096328,39.00,,
8.007356208,S60-D0-C1,1,8263683929,,instructions,800089714,39.00,1.70,insn per cycle
8.007356208,S60-D0-C1,1,4873356531,,cycles,1200095757,59.00,,
8.007356208,S60-D0-C1,1,10575208385,,INST_SPEC,1202507150,60.00,,
8.007356208,S60-D0-C1,1,1211802231,,BR_RETIRED,1202470497,60.00,,
8.007356208,S60-D0-C1,1,41540964,,BR_MIS_PRED_RETIRED,800051469,39.00,,
8.007356208,S60-D0-C2,1,69301739,,instructions,800057709,39.00,0.58,insn per cycle
8.007356208,S60-D0-C2,1,118899373,,cycles,1200066812,59.00,,
8.007356208,S60-D0-C2,1,37283268,,INST_SPEC,1202499961,60.00,,
8.007356208,S60-D0-C2,1,6421032,,BR_RETIRED,1202505316,60.00,,
8.007356208,S60-D0-C2,1,301782,,BR_MIS_PRED_RETIRED,800063252,39.00,,
8.007356208,S60-D0-C3,1,30014827,,instructions,800086339,39.00,0.30,insn per cycle
8.007356208,S60-D0-C3,1,99605676,,cycles,1200094101,59.00,,
8.007356208,S60-D0-C3,1,24313985,,INST_SPEC,1202469823,60.00,,
